,4/13/2022 9:25:23,,Unity Engineer,,JAPAN,,,,TOKYO,,5040000,,JPY,,"$37,980.68",,11-50,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Stock Options, Work From Home",,No,,Yes,,Yes,,,,,
,4/16/2022 13:29:22,,Game Programmer,,Taiwan,,,,Taipei,,432000,,TWD,,"$14,061.68",,51-250,,0-1,,,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave",,No,,No,,No,,,,,
,4/18/2022 13:03:33,,Environment Artist,,US,,California,,,,48000,,USD,,"$48,000.00",,51-250,,2-5,,,,male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,4/18/2022 17:26:03,,3D Art Lead,,USA,,Michigan,,Detroit Area,,80000,,USD,,"$80,000.00",,51-250,,6-10,,38,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,Working with the Automotive industry,,"If want more money, moving company will have to be part of it. You will find new coworkers and new skillsets when moving to a new company. ",
,4/18/2022 23:51:28,,Entree level 3D artist,,USA,,Michigan,,Detroit Area,,47000,,USD,,"$47,000.00",,51-250,,0-1,,22,,Male,,No,,No,,American Indian or Alaskan Native (Original Peoples of North and South America),,"Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,4/20/2022 2:24:17,,Head of Games,,Italy,,,,,,120000,,CAD,,"$87,996.60",,11-50,,11-15,,,,Male,,No,,No,,Mixed,,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Stock Options, Work From Home",,,,,,Yes,,,,,
,4/20/2022 3:34:37,,PR Manager,,Germany,,,,Berlin,,52000,,EUR,,"$55,119.22",,1000+,,6-10,,40,,Male,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,Yes,,No,,Yes,,,,,
,4/21/2022 1:28:36,,Producer,,United Kingdom,,London,,London,,45000,,GBP,,"$54,193.28",,11-50,,16+,,,,Female,,Yes,,No,,Indo Caribbean,,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,,
,4/21/2022 13:03:27,,3D Technical Artist,,USA,,TX,,,,58700,,USD,,"$58,700.00",,1000+,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,No,,No,,Small 3D team (>10 employees) within a major global company,,,
,4/21/2022 22:58:43,,Associate Producer,,Brazil,,Paraná,,,,24000,,BRL,,"$4,644.86",,1-10,,0-1,,,,Cis Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,4/24/2022 22:16:52,,Senior Engineer,,United States,,WI,,,,40000,,USD,,"$40,000.00",,1-10,,16+,,30,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Work From Home",,Yes,,Yes,,Yes,,"Indie dev can be rough sometimes, bro",,"As with game design, all compensation and how it interacts with each other should be considered. What's better: a 80k job or a 84k job where you don't get to work from home? A job with health insurance, or a job that has dental, health, AND a boss that's constantly breathing down your neck in a vaguely intimate way? Just looking at one or two things isn't enough. Take me for example: Sure, I'm making nothing relative to my experience. But at least I don't work for Ubisoft!",
,4/26/2022 15:20:32,,3D Environment Artist ,,United States,,California,,Los Angeles,,75000,,USD,,"$75,000.00",,11-50,,2-5,,,,Female,,No,,No,,"American Indian or Alaskan Native (Original Peoples of North and South America), Black (Original Peoples of Africa and the Caribbean)",,"Dental Insurance, Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home, Work From Home* - and Hybrid: Optional to come into studio. Mask Requirements. ",,Yes,,Yes,,No,,,,,
,4/28/2022 17:59:39,,Senior Producer,,United States,,Illinois,,Chicago,,110000,,USD,,"$110,000.00",,51-250,,11-15,,,,Female,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,4/29/2022 14:55:18,,Associate Technical Artist,,USA,,California,,Irvine,,75000,,USD,,"$75,000.00",,1000+,,0-1,,36.06,,Nonbinary,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,5/11/2022 18:42:41,,Art Director,,United States,,CA,,Los Angeles,,165000,,USD,,"$165,000.00",,51-250,,11-15,,,,Female,,Yes,,No,,"Black (Original Peoples of Africa and the Caribbean), Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,"do your research, play hardball with a smile",
,5/12/2022 3:58:33,,Junior Game Designer,,Germany,,Northrhein-Westphalia,,Cologne,,30000,,EUR,,"$31,799.55",,51-250,,0-1,,15.6,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Work From Home",,Yes,,Yes,,No,,,,Prepare your portfolio and DON'T BE AFRAID TO APPLY FOR JOBS YOU DON'T 100% QUALIFY!!!,
,5/16/2022 1:55:25,,Unity Developer,,Canada,,Ontario,,Toronto,,56000,,CAD,,"$41,065.08",,51-250,,2-5,,26,,Male,,No,,No,,"American Indian or Alaskan Native (Original Peoples of North and South America), Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Flexible Work Hours, Work From Home",,No,,No,,No,,"Working as Contractor, not a Fulltime employee. No benefits included.",,,
,5/19/2022 3:59:57,,3D Artist,,Poland,,,,Warsaw,,102000,,PLN,,"$23,297.58",,251-1000,,2-5,,53.1,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Work From Home, Learning budget: (about 200 eur yearly)",,No,,No,,No,,,,,
,5/19/2022 9:10:46,,3D Artist,,Poland,,Dolnośląskie,,Wrocław,,85000,,PLN,,"$19,414.65",,251-1000,,2-5,,40,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Work From Home",,No,,Yes,,No,,,,,
,5/20/2022 2:35:16,,Level Designer,,Poland,,Silesia,,Gliwice,,120000,,PLN,,"$27,408.91",,51-250,,6-10,,62.5,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Sick Leave, Work From Home",,Yes,,No,,No,,,,Be up-to-date with trends and current technology. Build up your portfolio and nail cover letter with passion!,
,5/29/2022 11:29:04,,Community Manager,,United Kingdom,,Tyne and Wear,,Newcastle Upon Tyne,,28500,,GBP,,"$34,322.41",,51-250,,2-5,,,,Cis Woman,,Yes,,No,,White Spanish,,"Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,6/2/2022 17:54:26,,Senior Producer,,United States,,,,,,150000,,USD,,"$150,000.00",,11-50,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Paid Leave, Sick Leave, Work From Home, Four Day Week",,Yes,,Yes,,Yes,,,,,
,6/3/2022 9:24:53,,Technical Artist,,Canada,,Québec,,Montreal,,90000,,CAD,,"$65,997.45",,1000+,,6-10,,43.27,,Female,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home, Summer schedule",,No,,Yes,,No,,,,,
,6/3/2022 10:16:27,,Narrative Designer,,Ireland,,Leinster,,Dublin,,70000,,USD,,"$70,000.00",,51-250,,2-5,,33.65,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Paid Leave, Work From Home",,Yes,,No,,No,,I was a programmer and then a level designer on my very intentional journey to narrative design.,,,
,6/7/2022 15:43:24,,Associate Producer,,United States,,Washington,,Seattle,,80000,,USD,,"$80,000.00",,251-1000,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,6/7/2022 15:53:21,,Associate Producer,,Canada,,Alberta,,Ottawa,,62000,,CAD,,"$45,464.91",,51-250,,2-5,,25.52,,Female,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home, No crunch! Actively encourages studio to only work 7.5/day, and pushes back against any clients who expect crunch and makes it clear that we don't. We also start with 3 weeks vacation and go up to 4 and then 5 weeks depending on how long we are with the company. Employees also don't need to get their vacation approved—they TELL leadership they're taking vacation when and then take it. ",,Yes,,Yes,,Yes,,"Company has shared complete salary range for all roles within company and criteria for promotions/raises with the whole company (not just management!), and is reevaluating current ranges to account for inflation",,You're interviewing them too! Don't be afraid to grill them with questions about things that are important to you. ,
,6/7/2022 15:58:25,,Product Manager,,Australia,,Victoria,,,,110000,,AUD,,"$73,438.75",,1-10,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,You've got this and I believe in you!,
,6/7/2022 16:16:17,,Product Owner,,USA,,CA,,San Diego,,106000,,USD,,"$106,000.00",,1000+,,6-10,,36,,Female,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,No,,Yes,,Yes,,,,Find your niche and stick to it,
,6/7/2022 16:23:47,,Gameplay Programmer,,Canada,,Quebec,,Montreal,,68000,,CAD,,"$49,864.74",,251-1000,,2-5,,36,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Flexible Work Hours, Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,6/7/2022 16:32:18,,Audio Programmer,,USA,,California,,San Diego,,125000,,USD,,"$125,000.00",,1000+,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,6/7/2022 16:33:33,,Producer,,United Kingdom,,,,,,18000,,GBP,,"$21,677.31",,11-50,,2-5,,,,Female,,Yes,,Neurodivergent,,White (Original Peoples of Eastern Europe ),,Work From Home,,No,,No,,No,,,,,
,6/7/2022 16:41:53,,Quality Engineer II,,United States,,California,,Los Angeles,,85000,,USD,,"$85,000.00",,1000+,,6-10,,40.87,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home, We are not a publicly traded company, but we are granted RSOs that guarantee an amount of stock if the company makes a large change like going public.",,Yes,,Yes,,No,,,,"If you are looking to succeed in the Quality field, look for external tools/processes that make validations easier for you and your team. Become experts in those tools/processes and champion them. Examples of this include Postman, Charles Proxy, Perforce (for referencing code directly), and Scripting (Java and Python mostly for automation work).",
,6/7/2022 16:52:28,,Game Programmer,,United States,,Texas,,Plano,,100000,,USD,,"$100,000.00",,11-50,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,6/7/2022 17:52:41,,QA Manager,,United States,,Washington,,Seattle,,155000,,USD,,"$155,000.00",,251-1000,,11-15,,80,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,6/7/2022 18:14:12,,QA Manager,,United States,,Washington,,Seattle,,92500,,USD,,"$92,500.00",,251-1000,,11-15,,48,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,No,,Yes,,Yes,,,,,
,6/7/2022 18:15:38,,QA Manager,,United States,,Washington,,Seattle,,85000,,USD,,"$85,000.00",,251-1000,,11-15,,44,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance",,No,,Yes,,Yes,,,,,
,6/8/2022 18:55:50,,Associate Technical Producer,,United States,,Washington,,Bellevue,,121000,,USD,,"$121,000.00",,251-1000,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,No,,Was in QA/Release for 6 years before becoming a producer for similar teams.,,"For production it's not always about the alphabet soup you have after your name. Bring great ideas to the table and put people first, and make sure your company is working for you also. Not just you for them.",
,6/14/2022 9:57:34,,Game Designer,,The Netherlands,,,,The Hague,,38400,,EUR,,"$40,703.42",,51-250,,6-10,,18,,Male,,No,,No,,"Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions)",,"Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Transit Support, Work From Home",,No,,Yes,,No,,,,,
,6/15/2022 19:20:49,,Art Director,,United States of America,,California,,Los Angeles,,170000,,USD,,"$170,000.00",,11-50,,6-10,,90,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Paid Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,No,,Yes,,,,,
,6/15/2022 22:23:21,,Operations Coordinator I,,United States,,,,,,48000,,USD,,"$48,000.00",,11-50,,2-5,,,,Non Binary,,Yes,,ADHD,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,6/19/2022 12:26:18,,Technical Art Director,,United States,,California,,Santa Clara,,170000,,USD,,"$170,000.00",,51-250,,16+,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,Typically an additional $25k-$35k bonus each year.,,,
,6/23/2022 18:53:51,,Windows Developer (Intern),,United States,,New York,,NYC (Brooklyn),,72000,,USD,,"$72,000.00",,11-50,,2-5,,,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Paid Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,"Company is not a game studio, but product is consumer-facing audio software that integrates w/ games.",,"1) Discuss salary with peers you trust, too many friends are underpaid
2) Look for similar roles in adjacent/tangential niches to dev studios (e.g.: Middleware, DAWs, Plugin Manufacturers). You still get to be ""in"" the industry, but the work/life balance in absence of regular crunch is incredible.",
,6/24/2022 3:20:53,,Freelance Character Artist,,Nepal,,Bagmati,,Kathmandu,,69600,,CAD,,"$51,038.03",,11-50,,2-5,,33.46,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Flexible Work Hours, Sick Leave",,Yes,,No,,Yes,,,,,
,6/28/2022 14:08:20,,Production Assistant,,United States,,Worcester,,MA,,69534,,USD,,"$69,534.00",,1000+,,2-5,,33.43,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,6/28/2022 15:38:29,,Senior Software Engineer,,USA,,,,,,300000,,USD,,"$300,000.00",,11-50,,16+,,,,Male,,No,,No,,Prefer to Not Disclose,,"Dental Insurance, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,6/29/2022 2:58:43,,Game Designer,,Ukraine,,,,Kyiv,,24000,,EUR,,"$25,439.64",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,7/4/2022 19:00:30,,Senior Technical Game Designer,,Sweden,,Stockholms Län,,Stockholm,,600000,,SEK,,"$57,336.94",,1000+,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
,7/7/2022 2:33:25,,Sr. Product Marketing Manager ,,United States ,,California,,Los Angeles,,110000,,USD,,"$110,000.00",,51-250,,2-5,,,,Female ,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,Yes,,,,,
,7/13/2022 6:47:08,,Animator,,New Zealand,,AUK,,Auckland,,85000,,NZD,,"$53,193.00",,51-250,,6-10,,,,M,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Paid Leave, Sick Leave",,No,,No,,No,,,,,
,7/13/2022 16:28:12,,Lead Technical Artist,,Poland,,,,,,330000,,PLN,,"$75,374.51",,251-1000,,11-15,,172,,Male,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave, Work From Home, Trainings, conferences, library",,Yes,,Yes,,Yes,,,,,
,7/13/2022 16:57:02,,Senior Technical Artist,,United Kingdom,,London,,London,,55000,,GBP,,"$66,236.23",,11-50,,11-15,,29,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home, PC and gaming equipment to keep",,No,,Yes,,No,,Remote within Europe or the UK,,,
,7/14/2022 6:06:26,,Motion Capture Pipeline Developer,,France,,,,Paris,,50000,,EUR,,"$52,999.25",,51-250,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home, Work from home from within the country (France) only",,Yes,,No,,No,,,,,
,7/20/2022 1:01:34,,Narrative Designer,,United States,,Washington,,Seattle,,115000,,USD,,"$115,000.00",,51-250,,6-10,,80,,Female,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home, Wellness stipend",,Yes,,Yes,,No,,,,Know your worth! Be honest with yourself about your cost of living and make sure you are paid accordingly. That means being able to cover life expenses and then some. You deserve to feel financially secure. ,
,7/20/2022 7:43:30,,Senior Technical Artist,,Australia,,NSW,,,,130000,,AUD,,"$86,791.25",,51-250,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Paid Leave, Sick Leave, Work From Home",,Yes,,,,Yes,,,,,
,7/21/2022 11:34:26,,Producer,,United States,,,,New York,,80000,,USD,,"$80,000.00",,11-50,,11-15,,38,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Paid Leave, Sick Leave, Stock Options, Work From Home",,Yes,,No,,Yes,,,,,
,7/21/2022 16:22:13,,Junior Content Designer,,United States,,California,,Los Angeles,,67000,,USD,,"$67,000.00",,51-250,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paternity Leave, Sick Leave, Work From Home",,No,,No,,No,,,,,
,7/23/2022 1:35:52,,Narrative Designer,,Sweden,,Stockholm,,Stockholm,,45000,,USD,,"$45,000.00",,1000+,,2-5,,,,Nonbinary,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,7/23/2022 1:36:43,,Creative Lead,,China,,Beijing,,Beijing,,100000,,USD,,"$100,000.00",,51-250,,2-5,,,,Nonbinary,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical)",,Yes,,No,,Yes,,,,,
,7/26/2022 16:01:57,,SDK Engineer,,United States,,TX,,Dallas,,75000,,USD,,"$75,000.00",,1000+,,2-5,,,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), White (Original Peoples of Eastern Europe )",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Savings Account (HSA), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,7/26/2022 17:24:17,,Lead Programmer,,USA,,Texas,,Austin,,135000,,USD,,"$135,000.00",,11-50,,6-10,,,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Flexible Work Hours, Paid Leave, Work From Home",,No,,No,,Yes,,,,,
